Code postal,departement,dep_nom,Nom lieu,Adresse postale,latitude,longitude,result_label,result_score,result_type,result_id,result_housenumber,result_name,result_street,result_postcode,result_city,result_context,result_citycode,result_oldcitycode,result_oldcity,result_district
44 522,44,Loire-Atlantique,Bibliothèque Les Milles et Une Pages,Boulevard des Arts/Rue des Arts 44522 Mésanger,47.433596,-1.232391,Boulevard des Arts 44522 Mésanger,0.68,street,44096_0023,,Boulevard des Arts,,44522,Mésanger,"44, Loire-Atlantique, Pays de la Loire",44096,,,
44 530,44,Loire-Atlantique,Bibliothèque de Saint Gildas des Bois,17 Rue des Forges 44530 Saint-Gildas-des-Bois,47.512452,-2.039028,17 Rue des Forges 44530 Saint-Gildas-des-Bois,0.94,housenumber,44161_0108_00017,17,Rue des Forges,,44530,Saint-Gildas-des-Bois,"44, Loire-Atlantique, Pays de la Loire",44161,,,
44 530,44,Loire-Atlantique,Maison de service au public,Rue de la Roche Buttée 44530 Guenrouet,47.519588,-1.954758,Rue de la Roche Buttée 44530 Guenrouet,0.94,street,44068_0028,,Rue de la Roche Buttée,,44530,Guenrouet,"44, Loire-Atlantique, Pays de la Loire",44068,,,
44 530,44,Loire-Atlantique,Maison de services au public,4 Rue de la Roche Buttée 44530 Guenrouet,47.519266,-1.954992,4 Rue de la Roche Buttée 44530 Guenrouet,0.94,housenumber,44068_0028_00004,4,Rue de la Roche Buttée,,44530,Guenrouet,"44, Loire-Atlantique, Pays de la Loire",44068,,,
44 530,44,Loire-Atlantique,Médiathèque de Drefféac,1 Rue des Saules 44530 Drefféac,47.474681,-2.061063,1 Rue des Saules 44530 Drefféac,0.94,housenumber,44053_0122_00001,1,Rue des Saules,,44530,Drefféac,"44, Loire-Atlantique, Pays de la Loire",44053,,,
44 530,44,Loire-Atlantique,Médiathèque de Guenrouèt,12 Rue André Caux 44530 Guenrouet,47.51975,-1.955245,12 Rue André Caux 44530 Guenrouet,0.94,housenumber,44068_0014_00012,12,Rue André Caux,,44530,Guenrouet,"44, Loire-Atlantique, Pays de la Loire",44068,,,
44 530,44,Loire-Atlantique,Médiathèque de Sévérac,2 Rue de la Gagnerie 44530 Sévérac,47.54841,-2.077494,2 Rue de la Gagnerie 44530 Sévérac,0.94,housenumber,44196_0035_00002,2,Rue de la Gagnerie,,44530,Sévérac,"44, Loire-Atlantique, Pays de la Loire",44196,,,
44 530,44,Loire-Atlantique,Mission locale Saint-Gildas-des-bois,17 Rue des Forges 44530 Saint-Gildas-des-Bois,47.512452,-2.039028,17 Rue des Forges 44530 Saint-Gildas-des-Bois,0.94,housenumber,44161_0108_00017,17,Rue des Forges,,44530,Saint-Gildas-des-Bois,"44, Loire-Atlantique, Pays de la Loire",44161,,,
44 530,44,Loire-Atlantique,Relais CAF,4 Rue de la Roche Buttée 44530 Guenrouet,47.519266,-1.954992,4 Rue de la Roche Buttée 44530 Guenrouet,0.94,housenumber,44068_0028_00004,4,Rue de la Roche Buttée,,44530,Guenrouet,"44, Loire-Atlantique, Pays de la Loire",44068,,,
44 540,44,Loire-Atlantique,Bibliothèque Les mots passants,18 Avenue Charles Henri de Cosse Brissac (Saint-Mars-la-Jaille) 44540 Vallons-de-l'Erdre,47.524988,-1.184543,18 Av C Henri de Cosse Brissac 44540 Vallons-de-l'Erdre,0.58,housenumber,44180_0131_00018,18,Av C Henri de Cosse Brissac,,44540,Vallons-de-l'Erdre,"44, Loire-Atlantique, Pays de la Loire",44180,44180,Saint-Mars-la-Jaille,
44 550,44,Loire-Atlantique,CCAS Montoir-de Bretagne,65 Rue Jean Jaurès 44550 Montoir-de-Bretagne,47.32703,-2.15035,65 Rue Jean Jaurès 44550 Montoir-de-Bretagne,0.95,housenumber,44103_0580_00065,65,Rue Jean Jaurès,,44550,Montoir-de-Bretagne,"44, Loire-Atlantique, Pays de la Loire",44103,,,
44 550,44,Loire-Atlantique,Médiathèque Colette,Rue Jean Macé 44550 Saint-Malo-de-Guersac,47.35234,-2.17961,Rue Jean Macé 44550 Saint-Malo-de-Guersac,0.94,street,44176_0330,,Rue Jean Macé,,44550,Saint-Malo-de-Guersac,"44, Loire-Atlantique, Pays de la Loire",44176,,,
44 550,44,Loire-Atlantique,Médiathèque municipale Barbara,7 Rue de Berry 44550 Montoir-de-Bretagne,47.32948,-2.15029,7 Rue du Berry 44550 Montoir-de-Bretagne,0.86,housenumber,44103_0160_00007,7,Rue du Berry,,44550,Montoir-de-Bretagne,"44, Loire-Atlantique, Pays de la Loire",44103,,,
44 550,44,Loire-Atlantique,START'AIR Jeunes,3 Rue Pablo Neruda 44550 Montoir-de-Bretagne,47.33089,-2.15318,3 Rue Pablo Néruda 44550 Montoir-de-Bretagne,0.95,housenumber,44103_0825_00003,3,Rue Pablo Néruda,,44550,Montoir-de-Bretagne,"44, Loire-Atlantique, Pays de la Loire",44103,,,
44 550,44,Loire-Atlantique,Start'Air Jeunes Saint-Malo-de-Guersac,52 Rue Aristide Briand 44550 Saint-Malo-de-Guersac,47.35308,-2.1751,52 Rue Aristide Briand 44550 Saint-Malo-de-Guersac,0.94,housenumber,44176_0040_00052,52,Rue Aristide Briand,,44550,Saint-Malo-de-Guersac,"44, Loire-Atlantique, Pays de la Loire",44176,,,
44 560,44,Loire-Atlantique,Centre socioculturel intercommunal Espace multimédia ACCES CYB,33 Boulevard Dumesnildot 44560 Paimboeuf,47.286904,-2.031379,33 Boulevard Dumesnildot 44560 Paimbœuf,0.94,housenumber,44116_0150_00033,33,Boulevard Dumesnildot,,44560,Paimbœuf,"44, Loire-Atlantique, Pays de la Loire",44116,,,
44 570,44,Loire-Atlantique,cybercentre reseau cyber-base-trignac,9 Rue Jean Jaurès 44570 Trignac,47.32049,-2.18734,9 Rue Jean Jaurès 44570 Trignac,0.95,housenumber,44210_0300_00009,9,Rue Jean Jaurès,,44570,Trignac,"44, Loire-Atlantique, Pays de la Loire",44210,,,
44 570,44,Loire-Atlantique,Cybercentre Trignac,9 Rue Jean Jaurès 44570 Trignac,47.32049,-2.18734,9 Rue Jean Jaurès 44570 Trignac,0.95,housenumber,44210_0300_00009,9,Rue Jean Jaurès,,44570,Trignac,"44, Loire-Atlantique, Pays de la Loire",44210,,,
44 570,44,Loire-Atlantique,Médiathèque Municipale de Trignac,Rue Émile Combes 44570 Trignac,47.32066,-2.18878,Rue Emile Combes 44570 Trignac,0.95,street,44210_0170,,Rue Emile Combes,,44570,Trignac,"44, Loire-Atlantique, Pays de la Loire",44210,,,
44 570,44,Loire-Atlantique,Pôle emploi Trignac,7 Avenue Barbara 44570 Trignac,47.29428,-2.20627,Avenue Barbara 44570 Trignac,0.89,street,44210_0039,,Avenue Barbara,,44570,Trignac,"44, Loire-Atlantique, Pays de la Loire",44210,,,
44 570,44,Loire-Atlantique,Start'Air Jeunes,Allée des Prunus 44570 Trignac,47.30144,-2.20107,Allée des Prunus 44570 Trignac,0.95,street,44210_0543,,Allée des Prunus,,44570,Trignac,"44, Loire-Atlantique, Pays de la Loire",44210,,,
44 580,44,Loire-Atlantique,Maison de services au public,15 Rue de la Taillée (Bourgneuf-en-Retz) 44580 Villeneuve-en-Retz,47.042363,-1.954248,15 Rue de la Taillée 44580 Villeneuve-en-Retz,0.68,housenumber,44021_0480_00015,15,Rue de la Taillée,,44580,Villeneuve-en-Retz,"44, Loire-Atlantique, Pays de la Loire",44021,44021,Bourgneuf-en-Retz,
44 590,44,Loire-Atlantique,Axetic,45 Rue de Châteaubriant 44590 Sion-les-Mines,47.734198,-1.588314,45 Rue de Châteaubriant 44590 Sion-les-Mines,0.94,housenumber,44197_0190_00045,45,Rue de Châteaubriant,,44590,Sion-les-Mines,"44, Loire-Atlantique, Pays de la Loire",44197,,,
44 590,44,Loire-Atlantique,Cyber-base emploi,14 Rue de la Garlais 44590 Derval,47.668489,-1.670259,14 Rue de la Garlais 44590 Derval,0.94,housenumber,44051_0945_00014,14,Rue de la Garlais,,44590,Derval,"44, Loire-Atlantique, Pays de la Loire",44051,,,
44 590,44,Loire-Atlantique,"Mairie Saint Vincent des Landes
",17 Rue de la Mairie 44590 Saint-Vincent-des-Landes,47.655409,-1.497669,17 Rue de la Mairie 44590 Saint-Vincent-des-Landes,0.94,housenumber,44193_0278_00017,17,Rue de la Mairie,,44590,Saint-Vincent-des-Landes,"44, Loire-Atlantique, Pays de la Loire",44193,,,
44 590,44,Loire-Atlantique,Maison de l'emploi Derval,14 Rue de la Garlais 44590 Derval,47.668489,-1.670259,14 Rue de la Garlais 44590 Derval,0.94,housenumber,44051_0945_00014,14,Rue de la Garlais,,44590,Derval,"44, Loire-Atlantique, Pays de la Loire",44051,,,
44 590,44,Loire-Atlantique,Médiathèque de Derval,15 Rue de la Tour Saint-Clair 44590 Derval,47.667697,-1.6699,15 Rue de la Tour Saint - Clair 44590 Derval,0.94,housenumber,44051_0650_00015,15,Rue de la Tour Saint - Clair,,44590,Derval,"44, Loire-Atlantique, Pays de la Loire",44051,,,
44 590,44,Loire-Atlantique,Médiathèque de Lusanger,1 Rue de la Gare 44590 Lusanger,47.679817,-1.587616,1 Rue de la Gare 44590 Lusanger,0.94,housenumber,44086_0270_00001,1,Rue de la Gare,,44590,Lusanger,"44, Loire-Atlantique, Pays de la Loire",44086,,,
44 590,44,Loire-Atlantique,Médiathèque de Mouais,3 Place de l'église 44590 Mouais,47.696335,-1.644657,3 Place de l'Eglise 44590 Mouais,0.93,housenumber,44105_0015_00003,3,Place de l'Eglise,,44590,Mouais,"44, Loire-Atlantique, Pays de la Loire",44105,,,
44 590,44,Loire-Atlantique,Médiathèque de Sion-les-Mines,1 Place du Breil 44590 Sion-les-Mines,47.736718,-1.590792,1 Place du Breil 44590 Sion-les-Mines,0.94,housenumber,44197_0130_00001,1,Place du Breil,,44590,Sion-les-Mines,"44, Loire-Atlantique, Pays de la Loire",44197,,,
44 600,44,Loire-Atlantique,C.C.A.S Centre Communal Action Sociale,37 Rue Pierre Mendès France 44600 Saint-Nazaire,47.27252,-2.21776,37 Rue Pierre Mendès France 44600 Saint-Nazaire,0.96,housenumber,44184_4944_00037,37,Rue Pierre Mendès France,,44600,Saint-Nazaire,"44, Loire-Atlantique, Pays de la Loire",44184,,,
44 600,44,Loire-Atlantique,"Centre Information Jeunesse ""La Source""","46 rue d'Anjou
44606 Saint-Nazaire",47.2764,-2.21016,46 Rue d'Anjou 44600 Saint-Nazaire,0.85,housenumber,44184_0220_00046,46,Rue d'Anjou,,44600,Saint-Nazaire,"44, Loire-Atlantique, Pays de la Loire",44184,,,
44 600,44,Loire-Atlantique,Ecole d'Arts - Ateliers numériques,24 Avenue Léon Blum 44600 Saint-Nazaire,47.27263,-2.21199,24 Avenue Léon Blum 44600 Saint-Nazaire,0.96,housenumber,44184_3740_00024,24,Avenue Léon Blum,,44600,Saint-Nazaire,"44, Loire-Atlantique, Pays de la Loire",44184,,,
44 600,44,Loire-Atlantique,Espace Multimédia Léo Lagrange,1 BIS Rue des Ajoncs 44600 Saint-Nazaire,47.26763,-2.24982,1 bis Rue des Ajoncs 44600 Saint-Nazaire,0.96,housenumber,44184_0052_00001_bis,1 bis,Rue des Ajoncs,,44600,Saint-Nazaire,"44, Loire-Atlantique, Pays de la Loire",44184,,,
44 600,44,Loire-Atlantique,La source,46 Rue d'Anjou 44600 Saint-Nazaire,47.2764,-2.21016,46 Rue d'Anjou 44600 Saint-Nazaire,0.96,housenumber,44184_0220_00046,46,Rue d'Anjou,,44600,Saint-Nazaire,"44, Loire-Atlantique, Pays de la Loire",44184,,,
44 600,44,Loire-Atlantique,Maison de quartier d'Avalix,3 Rue du Docteur Albert Calmette 44600 Saint-Nazaire,47.27342,-2.23981,3 Rue du Docteur Albert Calmette 44600 Saint-Nazaire,0.96,housenumber,44184_5175_00003,3,Rue du Docteur Albert Calmette,,44600,Saint-Nazaire,"44, Loire-Atlantique, Pays de la Loire",44184,,,
44 600,44,Loire-Atlantique,Maison de quartier de l'Immaculée- Beauregard,Route du Point du Jour 44600 Saint-Nazaire,47.29066,-2.26002,Route du Point du Jour 44600 Saint-Nazaire,0.96,street,44184_4991,,Route du Point du Jour,,44600,Saint-Nazaire,"44, Loire-Atlantique, Pays de la Loire",44184,,,
44 600,44,Loire-Atlantique,Maison de quartier de Méan- Penhoë,1 Rue Émile Combes 44600 Saint-Nazaire,47.29629,-2.18911,1 Rue Emile Combes 44600 Saint-Nazaire,0.96,housenumber,44184_1760_00001,1,Rue Emile Combes,,44600,Saint-Nazaire,"44, Loire-Atlantique, Pays de la Loire",44184,,,
44 600,44,Loire-Atlantique,Maison de quartier Kerlédé,70 Rue Ferdinand Buisson 44600 Saint-Nazaire,47.25714,-2.23458,70 Rue Ferdinand Buisson 44600 Saint-Nazaire,0.96,housenumber,44184_1950_00070,70,Rue Ferdinand Buisson,,44600,Saint-Nazaire,"44, Loire-Atlantique, Pays de la Loire",44184,,,
44 600,44,Loire-Atlantique,Maison de quartier La Bouletterie,29 Rue des Frènes 44600 Saint-Nazaire,47.2606,-2.26051,29 Rue des Frênes 44600 Saint-Nazaire,0.96,housenumber,44184_2326_00029,29,Rue des Frênes,,44600,Saint-Nazaire,"44, Loire-Atlantique, Pays de la Loire",44184,,,
44 600,44,Loire-Atlantique,Maison de quartier La Chesnaie,1 BIS Rue des Ajoncs 44600 Saint-Nazaire,47.26763,-2.24982,1 bis Rue des Ajoncs 44600 Saint-Nazaire,0.96,housenumber,44184_0052_00001_bis,1 bis,Rue des Ajoncs,,44600,Saint-Nazaire,"44, Loire-Atlantique, Pays de la Loire",44184,,,
44 600,44,Loire-Atlantique,Médiathèque Anne-Frank,51 Boulevard émile Broodcoorens 44600 Saint-Nazaire,47.26095,-2.2568,51 Boulevard Emile Broodcoorens 44600 Saint-Nazaire,0.96,housenumber,44184_1756_00051,51,Boulevard Emile Broodcoorens,,44600,Saint-Nazaire,"44, Loire-Atlantique, Pays de la Loire",44184,,,
44 600,44,Loire-Atlantique,Médiathèque Etienne Caux,6 Rue Auguste Baptiste Léchöet 44600 Saint-Nazaire,47.27946,-2.21755,6 Rue Auguste Baptiste Lechat 44600 Saint-Nazaire,0.87,housenumber,44184_0376_00006,6,Rue Auguste Baptiste Lechat,,44600,Saint-Nazaire,"44, Loire-Atlantique, Pays de la Loire",44184,,,
44 600,44,Loire-Atlantique,Mission Locale de l'Agglomération Nazairienne,215 Boulevard du Docteur René Laennec 44600 Saint-Nazaire,47.27277,-2.2373,215 Boulevard du Docteur René Laënnec 44600 Saint-Nazaire,0.96,housenumber,44184_1612_00215,215,Boulevard du Docteur René Laënnec,,44600,Saint-Nazaire,"44, Loire-Atlantique, Pays de la Loire",44184,,,
44 600,44,Loire-Atlantique,Pôle emploi,10 Boulevard de l'Université 44600 Saint-Nazaire,47.25313,-2.26196,10 Boulevard de l'Université 44600 Saint-Nazaire,0.96,housenumber,44184_5763_00010,10,Boulevard de l'Université,,44600,Saint-Nazaire,"44, Loire-Atlantique, Pays de la Loire",44184,,,
44 600,44,Loire-Atlantique,Relais CAF,2 Place Pierre Semard 44600 Saint-Nazaire,47.28502,-2.21107,Place Pierre Sémard 44600 Saint-Nazaire,0.91,street,44184_4946,,Place Pierre Sémard,,44600,Saint-Nazaire,"44, Loire-Atlantique, Pays de la Loire",44184,,,
44 610,44,Loire Atlantique,Le Tiers Lieu,Maison des associations 2 rue du stade 44610 INDRE,47.200686,-1.672493,2 Rue du Stade 44610 Indre,0.5,housenumber,44074_1319_00002,2,Rue du Stade,,44610,Indre,"44, Loire-Atlantique, Pays de la Loire",44074,,,
44 610,44,LOIRE-ATLANTIQUE,Le Tiers Lieu,Maison des associations 2 rue du stade 44610 INDRE,47.200686,-1.672493,2 Rue du Stade 44610 Indre,0.5,housenumber,44074_1319_00002,2,Rue du Stade,,44610,Indre,"44, Loire-Atlantique, Pays de la Loire",44074,,,
44 610,44,Loire-Atlantique,Le Tiers Lieu - ERN,2 Rue du Stade 44610 Indre,47.200686,-1.672493,2 Rue du Stade 44610 Indre,0.94,housenumber,44074_1319_00002,2,Rue du Stade,,44610,Indre,"44, Loire-Atlantique, Pays de la Loire",44074,,,
44 610,44,Loire-Atlantique,MAIRIE D'INDRE,Avenue de la Loire 44610 Indre,47.197975,-1.663759,Avenue de la Loire 44610 Indre,0.94,street,44074_0815,,Avenue de la Loire,,44610,Indre,"44, Loire-Atlantique, Pays de la Loire",44074,,,
44 630,44,Loire-Atlantique,Médiathèque du Plessé,3 Espace des 3 Lieux 44630 Plessé,47.542642,-1.885773,3 Espace des 3 Lieux 44630 Plessé,0.95,housenumber,44128_0253_00003,3,Espace des 3 Lieux,,44630,Plessé,"44, Loire-Atlantique, Pays de la Loire",44128,,,
44 650,44,Loire-Atlantique,Bibliothèque de Corcoué-sur-Logne,5 Place du Marche 44650 Corcoué-sur-Logne,46.963754,-1.582216,5 Place du Marché 44650 Corcoué-sur-Logne,0.94,housenumber,44156_0153_00005,5,Place du Marché,,44650,Corcoué-sur-Logne,"44, Loire-Atlantique, Pays de la Loire",44156,,,
44 650,44,Loire-Atlantique,Bibliothèque de Legé,37 Rue de la Chaussée 44650 Legé,46.887002,-1.594156,37 Rue de la Chaussée 44650 Legé,0.95,housenumber,44081_0280_00037,37,Rue de la Chaussée,,44650,Legé,"44, Loire-Atlantique, Pays de la Loire",44081,,,
44 660,44,Loire-Atlantique,Bibliothèque de Fercé,9 Rue de la Mairie 44660 Fercé,47.795597,-1.415937,9 Rue de la Mairie 44660 Fercé,0.94,housenumber,44058_0150_00009,9,Rue de la Mairie,,44660,Fercé,"44, Loire-Atlantique, Pays de la Loire",44058,,,
44 660,44,Loire-Atlantique,Bibliotheque de Rougé,1 Rue du Vieux Rouge 44660 Rougé,47.783767,-1.448952,1 Route de Rouge 44660 Rougé,0.55,housenumber,44146_0383_00001,1,Route de Rouge,,44660,Rougé,"44, Loire-Atlantique, Pays de la Loire",44146,,,
44 660,44,Loire-Atlantique,Bibliotheque de Ruffigné,Rue des Jonquilles 44660 Ruffigné,47.756997,-1.493903,Rue des Jonquilles 44660 Ruffigné,0.94,street,44148_0040,,Rue des Jonquilles,,44660,Ruffigné,"44, Loire-Atlantique, Pays de la Loire",44148,,,
44 660,44,Loire-Atlantique,Bibliotheque de Soulvache,2 Rue de la Brutz 44660 Soulvache,47.829179,-1.474306,2 Rue de la Brutz 44660 Soulvache,0.93,housenumber,44200_0060_00002,2,Rue de la Brutz,,44660,Soulvache,"44, Loire-Atlantique, Pays de la Loire",44200,,,
44 670,44,Loire-Atlantique,Bibliothèque Juigné-des-Moutiers,15 Chemin des écoliers 44670 Juigné-des-Moutiers,47.678699,-1.188885,15 Chemin des Ecoliers 44670 Juigné-des-Moutiers,0.93,housenumber,44078_0160_00015,15,Chemin des Ecoliers,,44670,Juigné-des-Moutiers,"44, Loire-Atlantique, Pays de la Loire",44078,,,
44 670,44,Loire-Atlantique,Bibliothèque La chapelle glain,Saint-René 44670 La Chapelle-Glain,47.651079,-1.179999,Saint Rene 44670 La Chapelle-Glain,0.94,locality,44031_c336,,Saint Rene,,44670,La Chapelle-Glain,"44, Loire-Atlantique, Pays de la Loire",44031,,,
44 670,44,Loire-Atlantique,Bibliothèque Petit auverné,7 Rue Sophie Trébuchet 44670 Petit-Auverné,47.609159,-1.29027,7 Rue Sophie Trébuchet 44670 Petit-Auverné,0.93,housenumber,44121_0160_00007,7,Rue Sophie Trébuchet,,44670,Petit-Auverné,"44, Loire-Atlantique, Pays de la Loire",44121,,,
44 670,44,Loire-Atlantique,Blibliothèque Saint-Julien-de-Vouvantes,39 Rue de la Libération 44670 Saint-Julien-de-Vouvantes,47.641817,-1.240131,39 Rue de la Libération 44670 Saint-Julien-de-Vouvantes,0.94,housenumber,44170_0500_00039,39,Rue de la Libération,,44670,Saint-Julien-de-Vouvantes,"44, Loire-Atlantique, Pays de la Loire",44170,,,
44 670,44,Loire-Atlantique,Relais Accueil Proximité Petit auverné,7 Rue Sophie Trébuchet 44670 Petit-Auverné,47.609159,-1.29027,7 Rue Sophie Trébuchet 44670 Petit-Auverné,0.93,housenumber,44121_0160_00007,7,Rue Sophie Trébuchet,,44670,Petit-Auverné,"44, Loire-Atlantique, Pays de la Loire",44121,,,
44 680,44,Loire-Atlantique,Bibliothèque A Livre Ouvert,32 Avenue de la Source 44680 Sainte-Pazanne,47.102786,-1.803742,32 Avenue de la Source 44680 Sainte-Pazanne,0.95,housenumber,44186_0487_00032,32,Avenue de la Source,,44680,Sainte-Pazanne,"44, Loire-Atlantique, Pays de la Loire",44186,,,
44 680,44,Loire-Atlantique,Bibliothèque Les Mots Passants,3 BIS Rue de la Bonne Fontaine 44680 Saint-Hilaire-de-Chalôns,47.102558,-1.864527,3 bis Rue Bonne Fontaine 44680 Saint-Hilaire-de-Chaléons,0.81,housenumber,44164_0015_00003_bis,3 bis,Rue Bonne Fontaine,,44680,Saint-Hilaire-de-Chaléons,"44, Loire-Atlantique, Pays de la Loire",44164,,,
44 680,44,Loire-Atlantique,Centre Médico-Social,11 Rue de l'Auditoire 44680 Sainte-Pazanne,47.103582,-1.807201,11 Rue de l'Auditoire 44680 Sainte-Pazanne,0.95,housenumber,44186_0020_00011,11,Rue de l'Auditoire,,44680,Sainte-Pazanne,"44, Loire-Atlantique, Pays de la Loire",44186,,,
44 680,44,Loire-Atlantique,Cybercentre du Pays de Retz,1 Rue de Bazouin 44680 Sainte-Pazanne,47.103883,-1.809835,1 Rue de Bazouin 44680 Sainte-Pazanne,0.95,housenumber,44186_0065_00001,1,Rue de Bazouin,,44680,Sainte-Pazanne,"44, Loire-Atlantique, Pays de la Loire",44186,,,
44 680,44,Loire-Atlantique,Mairie Sainte Pazanne,10 Rue de l'Hôtel de Ville 44680 Sainte-Pazanne,47.102832,-1.811296,10 Rue de l'Hotel de Ville 44680 Sainte-Pazanne,0.95,housenumber,44186_0220_00010,10,Rue de l'Hotel de Ville,,44680,Sainte-Pazanne,"44, Loire-Atlantique, Pays de la Loire",44186,,,
44 680,44,Loire-Atlantique,Point Information Jeunesse,1 Rue de Bazouin 44680 Sainte-Pazanne,47.103883,-1.809835,1 Rue de Bazouin 44680 Sainte-Pazanne,0.95,housenumber,44186_0065_00001,1,Rue de Bazouin,,44680,Sainte-Pazanne,"44, Loire-Atlantique, Pays de la Loire",44186,,,
44 700,44,Loire-Atlantique,Bibliothèque municipales d'Orvault,2 Promenade de l'Europe 44700 Orvault,47.272321,-1.625819,2 Promenade de l'Europe 44700 Orvault,0.95,housenumber,44114_0652_00002,2,Promenade de l'Europe,,44700,Orvault,"44, Loire-Atlantique, Pays de la Loire",44114,,,
44 710,44,Loire-Atlantique,Anim'Action,27 Rue de Pornic 44710 Port-Saint-Père,47.132822,-1.750157,27 Rue de Pornic 44710 Port-Saint-Père,0.94,housenumber,44133_0300_00027,27,Rue de Pornic,,44710,Port-Saint-Père,"44, Loire-Atlantique, Pays de la Loire",44133,,,
44 710,44,Loire-Atlantique,"Médiathèque Municipale ""Livres y Médias""",2 Rue de la Morinière 44710 Port-Saint-Père,47.134263,-1.747184,2 Rue de la Morinière 44710 Port-Saint-Père,0.94,housenumber,44133_0208_00002,2,Rue de la Morinière,,44710,Port-Saint-Père,"44, Loire-Atlantique, Pays de la Loire",44133,,,
44 720,44,Loire-Atlantique,Bibliothèque Louise Michel,77 Rue Joliot Curie 44720 Saint-Joachim,47.38434,-2.20231,77 Rue Joliot-curie 44720 Saint-Joachim,0.94,housenumber,44168_0190_00077,77,Rue Joliot-curie,,44720,Saint-Joachim,"44, Loire-Atlantique, Pays de la Loire",44168,,,
44 720,44,Loire-Atlantique,Start'Air Jeunes Saint-Joachim,Ile de Brecun 44720 Saint-Joachim,47.38275,-2.19218,Route de Brécun 44720 Saint-Joachim,0.79,street,44168_0120,,Route de Brécun,,44720,Saint-Joachim,"44, Loire-Atlantique, Pays de la Loire",44168,,,
44 730,44,Loire-Atlantique,Médiathèque Lettres de mon Moulin,22 BIS Rue du Redois 44730 Saint-Michel-Chef-Chef,47.181083,-2.150903,22 bis Rue du Redois 44730 Saint-Michel-Chef-Chef,0.95,housenumber,44182_1960_00022_bis,22 bis,Rue du Redois,,44730,Saint-Michel-Chef-Chef,"44, Loire-Atlantique, Pays de la Loire",44182,,,
44 740,44,Loire-Atlantique,Médiathèque de Batz-sur-Mer,11 Rue de la Plage 44740 Batz-sur-Mer,47.276392,-2.481,11 Rue de la Plage 44740 Batz-sur-Mer,0.94,housenumber,44010_1540_00011,11,Rue de la Plage,,44740,Batz-sur-Mer,"44, Loire-Atlantique, Pays de la Loire",44010,,,
44 750,44,Loire-Atlantique,Médiathèque de Campbon,Rue Saint-Victor 44750 Campbon,47.412205,-1.96735,Rue Saint-victor 44750 Campbon,0.94,street,44025_0203,,Rue Saint-victor,,44750,Campbon,"44, Loire-Atlantique, Pays de la Loire",44025,,,
44 750,44,Loire-Atlantique,Médiathèque de Quilly,Rue de la Mairie 44750 Quilly,47.46038,-1.952735,Rue de la Mairie 44750 Quilly,0.94,street,44139_0735,,Rue de la Mairie,,44750,Quilly,"44, Loire-Atlantique, Pays de la Loire",44139,,,
44 760,44,Loire-Atlantique,Bibliothèque municipale Raymond Devos,Rue des Lutins 44760 Les Moutiers-en-Retz,47.064671,-2.000599,Rue des Lucioles 44760 Les Moutiers-en-Retz,0.74,street,44106_0293,,Rue des Lucioles,,44760,Les Moutiers-en-Retz,"44, Loire-Atlantique, Pays de la Loire",44106,,,
44 780,44,Loire-Atlantique,Bibliothèque de Missillac,4 Rue Fontaine Saint-Jean 44780 Missillac,47.481605,-2.158935,4 Rue de la Fontaine Saint Jean 44780 Missillac,0.83,housenumber,44098_0110_00004,4,Rue de la Fontaine Saint Jean,,44780,Missillac,"44, Loire-Atlantique, Pays de la Loire",44098,,,
44 800,44,Loire-Atlantique,Maison de l'emploi Saint Herblain Sillon,5 BIS Avenue de l'Angevinière 44800 Saint-Herblain,47.244712,-1.60879,5 bis Avenue de l'Angevinière 44800 Saint-Herblain,0.96,housenumber,44162_0071_00005_bis,5 bis,Avenue de l'Angevinière,,44800,Saint-Herblain,"44, Loire-Atlantique, Pays de la Loire",44162,,,
44 800,44,Loire-Atlantique,Service de la vie associative et de l’action socioculturelle," 11 rue de Dijon
44800 Saint-Herblain",47.206273,-1.615283,11 Rue de Dijon 44800 Saint-Herblain,0.96,housenumber,44162_0865_00011,11,Rue de Dijon,,44800,Saint-Herblain,"44, Loire-Atlantique, Pays de la Loire",44162,,,
44 850,44,Loire-Atlantique,Bibliothèque Saint Exupery,40 Rue de Vieillevigne 44850 Ligné,47.410676,-1.375294,40 Rue de Vieillevigne 44850 Ligné,0.95,housenumber,44082_0080_00040,40,Rue de Vieillevigne,,44850,Ligné,"44, Loire-Atlantique, Pays de la Loire",44082,,,
44 850,44,Loire-Atlantique,Médiathèque Claire Brété cher,62 Rue de Bel-Air 44850 Le Cellier,47.325769,-1.348493,62 Rue de Bel Air 44850 Le Cellier,0.94,housenumber,44028_0010_00062,62,Rue de Bel Air,,44850,Le Cellier,"44, Loire-Atlantique, Pays de la Loire",44028,,,
49 000,49,Maine-Et-Loire,Association Sciences&Bidouilles,125 Rue de La Chalouere Tiers Lieux PAI-PAI 49000 Angers,47.482524,-0.535639,125 Rue de la Chalouère 49100 Angers,0.58,housenumber,49007_1480_00125,125,Rue de la Chalouère,,49100,Angers,"49, Maine-et-Loire, Pays de la Loire",49007,,,
49 000,49,Maine-et-Loire,CCAS d'Écouflant,Place de la mairie 49000 Écouflant,47.528229,-0.53074,Place de la Mairie 49000 Écouflant,0.95,street,49129_0086,,Place de la Mairie,,49000,Écouflant,"49, Maine-et-Loire, Pays de la Loire",49129,,,
