conum_id,Code postal,departement,dep_nom,Nom de la structure,Adresse postale,Numero de téléphone,Site Web,Nom Prenom du référent,Mail contact,Activites proposees,Activites-codes,Initions et/ou formations proposées,Formations-codes,Conditions d'acces,acces-codes,Public,publics-codes,APTIC,Date de mise a jour,URL illustration / Logo,lat,lon,result_label
conum_362_,49 440,49,Maine-et-Loire,Bibliothèque de la Cornuaille,1 Place de l'Eglise 49440 La Cornuaille,07 83 98 18 54,https://www.valleesduhautanjou.fr,NC,reseau.bibliotheques@valleesduhautanjou.fr,Lecture & activités,LeAc,Autonomie,Au,Gratuit,G,Tout public,Tp,Non,,,47.510695,-0.98371,1 Place de l'Eglise (La Cornuaille) 49370 Val d'Erdre-Auxence
conum_363_,49 440,49,Maine-et-Loire,CARSAT,1 Avenue Firmin Tortiger 49440 Candé,02 41 66 93 72,https://demarchesadministratives.fr/caisses-de-retraite/cande-49440,NR,NR,Démarches administratives en ligneConseilsPremiers pas InternetPrise en main logiciels,DeAd-Co-PrIn-PrLo,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,NR,NR,NR,NR,NR,NR,,47.563786,-1.034558,1 Avenue Firmin Tortiger 49440 Candé
conum_364_,49 440,49,Maine-et-Loire,Espace culturel Candéen,1 Rue Firmin Tortinger 49440 Candé,07 83 98 18 54,https://www.sic-candeen.fr/,NC,accueilsc@sic-candeen.fr,Prise en main du matériel Prise en main des logiciels de base Premiers pas sur internet  Approfondissement logiciels Approfondissement internet Démarches administratives en ligne,PrMa--PrLo--PrIn--DeAd--ApLo--ApIn,Formations collectives Autonomie,FoCo- Au,Adhesion,,Tout public,Tp,Non,NR,,47.563786,-1.034558,1 Avenue Firmin Tortiger 49440 Candé
conum_365_,49 450,49,Maine-et-Loire,Médiathèque Saint Exupéry,6 Rue Jean Moulin 49450 Sèvremoine,02 41 78 66 80,https://bibliotheques.moineetsevre.fr/,NC,bibliotheques@sevremoine.fr,Prise en main du matériel Prise en main des logiciels de base Premiers pas sur internet Culture numérique  Lecture & activités,PrMa--PrLo--PrIn--CuNu--LeAc,Autonomie  Accompagnements individuels  Initiations,AcIn- In- Au,Gratuit,G,Tout public,Tp,Non,,,47.123367,-0.995424,6 Rue Jeanne d'Arc (st Macaire-en-mauges) 49450 Sèvremoine
conum_366_,49 460,49,Maine-et-Loire,CS Espace Solidarité Nelson Mandela,1 Allée Henri David 49460 Montreuil-Juigné,02 41 69 19 64,http://www.ville-montreuil-juigne.fr/Social-sante/Espace-solidarite-Nelson-Mandela,NC,mcoelho@vile-montreuil-juigne fr,Premiers pas sur internet  Prise en main du matériel,PrMa--PrIn,Autonomie,Au,,,Tout public,,Non,,,47.528719,-0.60984,1 Allee Henri David 49460 Montreuil-Juigné
conum_367_,49 460,49,Maine-et-Loire,Espace Jeunesse / PIJ,10 Rue Lamartine 49460 Montreuil-Juigné,NR,NR,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,NR,NR,NR,NR,NR,15/05/2020,,47.527978,-0.60631,10 Rue Lamartine 49460 Montreuil-Juigné
conum_368_,49 480,49,Maine-et-Loire,Bibliothèque Maison Rouge,13 Rue Victor Hugo 49480 Verrières-en-Anjou,NR,NC,NC,bibliotheque@verrieres-anjou.fr,Prise en main du matérielPrise en main des logiciels de base Premiers pas sur internet Lecture & activités,PrMa--PrLo--PrIn--LeAc,Initiations Autonomie,In- Au,Gratuit,G,Tout public,Tp,Non,NR,,47.521995,-0.470138,13 Rue Victor Hugo 49480 Verrières-en-Anjou
conum_369_,49 480,49,Maine-et-Loire,Espace jeunesse / PIJ,Avenue de la Francaiserie (Saint-Sylvain-d'Anjou) 49480 Verrières-en-Anjou,02 43 59 17 40,NR,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,NR,NR,NR,NR,NR,NR,,47.521184,-0.465873,Avenue de la Francaiserie 49480 Verrières-en-Anjou
conum_370_,49 490,49,Maine-et-Loire,Maison de services au public,1 Rue d'Anjou 49490 Noyant-Villages,02 43 56 59 31,https://www.maisondeservicesaupublic.fr/content/maison-de-services-au-public-de-noyant-villages,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,NR,NR,NR,NR,NR,,,47.510992,0.119136,1 Rue d'Anjou 49490 Noyant-Villages
conum_371_,49 490,49,Maine-et-Loire,MSAP Noyant-Villages,1 Rue d'Anjou 49490 Noyant,02 43 67 76 21,https://www.noyant-villages.fr/,NC,NC,Démarches administratives en ligne,DeAD,Autonomie  Accompagnements individuels,AcIn- Au,Gratuit,G,Tout public,Tp,Non,,,47.510992,0.119136,1 Rue d'Anjou 49490 Noyant-Villages
conum_372_,49 500,49,Maine-et-Loire,Médiathèque Segré en Anjou Bleu,39 Rue Charles de Gaulle 49500 Segré,02 43 56 66 63,NC,NC,mediatheque@segreeanjoubleu.fr,Lecture & activités,LeAc,Autonomie,Au,Gratuit,G,Tout public,Tp,Non,43953,,47.689843,-0.871501,39 Rue Charles de Gaulle 49500 Segré-en-Anjou Bleu
conum_373_,49 500,49,Maine-et-Loire,Segré - Sous-préfecture,2 Rue Lamartine 49500 Segré-en-Anjou-Bleu,02 43 67 84 60,http://www.maine-et-loire.gouv.fr/,NC,NC,Démarches administratives en ligne,DeAD,Accompagnements individuels Autonomie,AcIn- Au,Gratuit,G,Adultes / Familles,Af,Non,43953,,47.682017,-0.870165,2 Rue Lamartine 49500 Segré-en-Anjou Bleu
conum_374_,49 520,49,Maine-et-Loire,Cyber-base Maine 301,8 Rue Mazagran 72110 Bonnétable,3646,https://www.mainesaosnois.fr/culture/espace-numerique/public/,NR,NR,Prise en main du matérielPrise en main des logiciels de basePrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numérique,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,Formations collectivesFormations individuellesInitiationsAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,NR,NR,NR,NR,NR,NR,,48.173676,0.427999,8 Rue Mazagran 72110 Bonnétable
conum_375_,49 520,49,Maine-et-Loire,EPIDE-Combrée,1 Rue Chevalier d'Avoynes (Combrée) 49520 Ombrée d'Anjou,02 43 49 17 16,https://www.epide.fr/a-propos-de-lepide/nos-centres/detail-centre/?centre=13&cHash=a1f93279683534976d958cf5aebb5452,Recrutement des “volontaires” M. Marc Fivel-Demoret,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,NR,NR,jeunes entre 18 et 25 ans,Ej,NR,NR,,47.705572,-1.027953,1 Rue du Chevalier d'Avoynes 49420 Ombrée d'Anjou
conum_376_,49 530,49,Maine-et-Loire,Centre SocioCulturel Rives de Loire,20 Rue FJA Chenouard 49530 Drain,NR,https://rivesdeloire.centres-sociaux.fr/ateliers-multimedia/,NC,accueil@rivesdeloire.fr,Prise en main du matériel Prise en main des logiciels de base Premiers pas sur internet  Approfondissement logiciels Approfondissement internet Culture FabLab,PrMa--PrLo--PrIn--DeAd--ApLo--ApIn--CuFa,Accompagnements collectifs Initiations  Autonomie,AcCo- In- Au,Gratuit,G,Tout public,Tp,Non,,,47.330302,-1.224278,20 Rue de Brehery (drain) 49530 Orée d'Anjou
conum_377_,49 530,49,Maine-et-Loire,Ludothèque d'Orée-d'Anjou,4 Rue des Noues 49530 Orée-d'Anjou,02 43 56 62 32,https://www.reseaubibliotheques-oreedanjou.fr,NC,reseaubibliotheques@oreedanjou.fr,Lecture & activités,LeAc,Autonomie,Au,Gratuit,G,Tout public,Tp,Non,,,47.334628,-1.207128,4 Rue des Noues (drain) 49530 Orée d'Anjou
conum_378_,49 600,49,Maine-et-Loire,Centre Social  Evre et Mauges,10 Rue du Sous Préfet Barre 49600 Beaupréau-en-Mauges,02 43 66 87 23,https://evreetmauges.centres-sociaux.fr/,NR,accueil@cs-evreetmauges.fr,Prise en main du matérielPrise en main des logiciels de basePrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numérique,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,Formations collectivesFormations individuellesInitiationsAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,Gratuit sous condition-Payant à coût solidaire,G-CondP,Jeunes-Adultes-Personnes âgées,Tp,NR,43953,,47.156395,-1.018244,La Barre (st Philbert-en-mauges) 49600 Beaupréau-en-Mauges
conum_379_,49 600,49,Maine-et-Loire,Cybercentre de Beaupréau en Mauges,8 rue du sous préfet Barré Beaupréau 49600 Beaupréau-en-Mauges,02 43 53 07 17,https://www.beaupreauenmauges.fr/decouvrir-et-sortir/sport-loisirs-culture/culture/cybercentre,NR,cybercentre@beaupreauenmauges.fr,Prise en main du matérielPrise en main des logiciels de basePrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numérique,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,Formations collectivesFormations individuellesInitiationsAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,Gratuit sous conditions,G-CondP,Jeunes-Adultes-Personnes âgées-Famille/enfant,Tp,NR,NR,,47.156395,-1.018244,La Barre (st Philbert-en-mauges) 49600 Beaupréau-en-Mauges
conum_380_,49 600,49,Maine-et-Loire,Maison de services au public Beaupréau,10 Rue du Sous Préfet Barre 49600 Beaupréau-en-Mauges,02 43 07 27 49,NR,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,NR,NR,NR,NR,NR,,,47.156395,-1.018244,La Barre (st Philbert-en-mauges) 49600 Beaupréau-en-Mauges
conum_381_,49 610,49,Maine-et-Loire,Espace Multimédia Jean Carmet,Rue Jean Thuleau 49610 Mûrs-Erigné,NR,NR,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,NR,NR,NR,NR,NR,27/02/2020,,47.402747,-0.526496,Rue Jean Thuleau 49610 Mûrs-Erigné
conum_382_,49 610,49,Maine-et-Loire,Hôtel de ville - Mairie de Mûrs-Érigné,5 Chemin de Bellevue 49610 Mûrs-Érigné,06 70 13 02 57,http://www.murs-erigne.fr/,NC,NC,Démarches administratives en ligne,DeAD,Accompagnements individuels,AcIn,Gratuit,G,Tout public,Tp,Non,,,47.398966,-0.537631,5 Chemin de Bellevue 49610 Mûrs-Erigné
conum_383_,49 610,49,Maine-et-Loire,Médiathèque de Saint-Mélaine-sur-Aubance,5 Rue Armand Brousse 49610 Saint-Mélaine,06 70 13 02 57,NC,NC,mediatheque@saint-melaine-sur-aubance.fr,Lecture & activités,LeAC,Initiations Autonomie,In- Au,Gratuit,G,Tout public,Tp,Non,43953,,47.370443,-0.496965,5 Rue Armand Brousse 49610 Saint-Melaine-sur-Aubance
conum_384_,49 620,49,Maine-et-Loire,Centre social Val'Mauges,Place du Bourg Davy (La Pommeraye) 49620 Mauges-sur-Loire,02 43 56 40 10,http://centresocial-valmauges.fr/,NR,val.mauges@orange.fr,Prise en main du matérielPrise en main des logiciels de basePrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numérique,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,Formations collectivesFormations individuellesInitiationsAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,Gratuit-Payant,G-P,Adultes-Personnes âgées,Tp,NR,,,47.355335,-0.85827,Place du Bourg Davy (la Pommeraye) 49410 Mauges-sur-Loire
conum_385_,49 630,49,Maine-et-Loire,Espace Public Numérique de CORNé,39 Place Paul Mauget (Corné) 49630 Loire-Authion,02 43 53 78 92,NR,NR,NR,Prise en main du matérielPrise en main des logiciels de basePrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numérique,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,Formations collectivesFormations individuellesInitiationsAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,NR,NR,NR,NR,NR,,,47.471001,-0.35024,39 Place Paul Mauget 49800 Loire-Authion
conum_386_,49 630,49,Maine-et-Loire,Mairie de Mazé-Milon,Place de l’Église 49630 Mazé-Milon,243495289,https://www.maze-milon.fr/,NC,NC,Démarches administratives en ligne,DeAD,Autonomie,Au,Gratuit,G,Tout public,Tp,Non,,,47.455716,-0.272728,Place de l'Église 49630 Mazé-Milon
conum_387_,49 630,49,Maine-et-Loire,Médiathèque Bouquins Passion,Centre Socio-culturel des moulins  Impasse Jules Frémont 49630 Corné - Loire-Authion,02 43 53 07 17,www.aicla.frhttp://mediatheques-loire-authion.fr/?id_profil=40,CADI Maxime,vlan@aicla.frmediatheque-bouquinspassion@loire-authion.fr,Prise en main du matérielPrise en main des logiciels de basePrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numérique,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,Formations collectivesFormations individuellesInitiationsAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,Initiations / Formations :Adhésion obligatoire :15€/an/familles de Loire-Authion20€/an/familles hors Loire-Authion30€/an pour les associations (avec une liste des membres actifs ou bénéficiaires).10€/an/individuel pour les + 60 ansTarif Activité  se renseigner auprès de l'animateur.,G-CondP,Tous publics,Tp,Demande d'éligibilité en cours,NR,,47.473328,-0.352378,Rue Jules Fremont 49800 Loire-Authion
conum_388_,49 650,49,Maine-et-Loire,Association Micro-informatique Allonanise (AMIA),11 Place de la mairie 49650 Allonnes,02 43 67 75 77,https://allonnesassociatifs.wordpress.com/les-associations/amia/,NC,NC,Prise en main du matériel Prise en main des logiciels de base Premiers pas sur internet  Approndissement logiciels Appronfondissement internet,PrMa--PrLo--PrIn--ApLo--ApIn,Initiations,In,Gratuit,G,Tout public,Tp,Non,,,47.293044,0.024285,Place de la Mairie 49650 Allonnes
conum_389_,49 700,49,Maine-et-Loire,Centre socioculturel du Douessin,5 Place de Justice de Paix (Doué-la-Fontaine) 49700 Doué-en-Anjou,02 43 39 43 39,https://cscdouessin.centres-sociaux.fr/,NR,accueil@cscdouessin.fr,Prise en main du matérielPrise en main des logiciels de basePrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numérique,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,Formations collectivesFormations individuellesInitiationsAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,Payant,P,Adultes-Personnes âgées,Tp,NR,,,47.193352,-0.275522,5 Place de la Justice de Paix 49700 Doué-en-Anjou
conum_390_,49 700,49,Maine-et-Loire,Mairie de Louresse-Rochemenier,8 Rue Principale 49700 Louresse-Rochemenier,02 43 30 21 37,https://louresse-rochemenier.fr/,NC,NC,Démarches administratives en ligne,DeAD,Autonomie,Au,Gratuit,G,Tout public,Tp,Non,,,47.238551,-0.312083,8 Rue Principale 49700 Louresse-Rochemenier
conum_391_,49 700,49,Maine-et-Loire,Médiathèque de Doué-en-Anjou,3 Place Théophane Venard 49700 Doué-la-Fontaine,02 43 04 12 39,NC,NC,NC,Prise en main du matériel Prise en main des logiciels de base Premiers pas sur internet Culture numérique  Lecture & activités,PrMa--PrLo--PrIn--CuNu--LeAc,Accompagnements collectifs Autonomie,AcCo- Au,Gratuit,G,Tout public,Tp,Non,,,47.194578,-0.276014,3 Place Théophane Vénard 49700 Doué-en-Anjou
conum_392_,49 700,49,Maine-et-Loire,MSA Agence Saumurois/ Layon,4 Rue Saint Denis 49700 Doué-en-Anjou,02 43 30 25 00,NC,NC,NC,Démarches administratives en ligne,DeAD,Autonomie  Accompagnements individuels,AcIn- Au,Gratuit,G,Tout public,Tp,Non,,,47.194122,-0.278479,Rue Haute Saint-denis 49700 Doué-en-Anjou
conum_393_,49 730,49,Maine-et-Loire,Club Informatique RAVI,10 B Rue de la Loire 49730 Varennes-sur-Loire,06 66 04 76 95,http://perso.wanadoo.fr/ravi.varennes,NR,NR,Prise en main du matérielPrise en main des logiciels de basePrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numérique,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,Formations collectivesFormations individuellesInitiationsAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,NR,NR,NR,NR,NR,,,47.236789,0.052465,10 bis Rue de la Loire 49730 Varennes-sur-Loire
conum_394_,49 730,49,Maine-et-Loire,Rencontre des Amateurs Varennais autour de l'Informatique,10 Rue de la Loire 49730 Varennes-sur-Loire,02 43 11 19 71,NC,NC,ravi.varennes@orange.fr,Prise en main du matériel Prise en main des logiciels de base Premiers pas sur internet,PrMA--PrLo--PrIn,Formations collectives,FoCo,Adhesion Payant,P,Tout public,Tp,Non,17/06/2020,,47.23684,0.052485,10 Rue de la Loire 49730 Varennes-sur-Loire
conum_395_,49 770,49,Maine-et-Loire,CCAS Longuenée-en-Anjou,Place Eric Tabarly 49770 La Membrolles-sur-Longuenée,06 78 29 73 99,https://www.longuenee-en-anjou.fr/presentation-du-ccas/,NC,NC,Premiers pas sur internet  Culture numérique,PrIn--CuNu,Autonomie  Accompagnements individuels,AcIn- Au,Gratuit,G,Tout public,Tp,Non,,,47.560629,-0.671929,Place Eric Tabarly 49770 Longuenée-en-Anjou
conum_396_,49 770,49,Maine-et-Loire,Mairie de la Meignanne,27 Rue de la Mairie 49770 La Meignanne,09 72 72 39 49,NC,NC,NC,Prise en main du matériel Prise en main des logiciels de base Premiers pas sur internet Démarches administratives en ligne,PrMa--PrLo--PrIn--DeAd,Accompagnements individuels,AcIn,Gratuit,G,Tout public,Tp,Non,27/02/2026,,47.519274,-0.669727,27 Rue de la Mairie 49770 Longuenée-en-Anjou
conum_397_,49 770,49,Maine-et-Loire,Mairie de la Membrolle-sur-Longuenée,Place Éric Tabarly 49770 La Membrolles-sur-Longuenée,02 43 04 71 53,https://www.longuenee-en-anjou.fr/profils/la-membrolles-sur-longuenee/,NC,NC,Prise en main du matériel Prise en main des logiciels de base Premiers pas sur internet Démarches administratives en ligne,PrMa--PrLo--PrIn--DeAd,Accompagnements individuels Inititiations,AcIn- In,Gratuit,G,Tout public,Tp,Non,,,47.560629,-0.671929,Place Eric Tabarly 49770 Longuenée-en-Anjou
conum_398_,49 770,49,Maine-et-Loire,Mairie de Pruillé,Square Luc Durand 49770 Pruillé,NR,NC,NC,NC,Prise en main du matériel Prise en main des logiciels de base Premiers pas sur internet  Démarches administratives en ligne,PrMa--PrLo--PrIn--DeAd,Accompagnements individuels Initiations,AcIn- In,Gratuit,G,Tout public,Tp,Non,27/02/2020,,47.576444,-0.663592,Square des Treilles 49770 Longuenée-en-Anjou
conum_399_,49 770,49,Maine-et-Loire,Mairie du Plessis Macé,1 Rue d'Anjou 49770 Le Plessis-Macé,02 43 08 06 03,NC,NC,NC,Prise en main du matériel Prise en main des logiciels de base Premiers pas sur internet Démarches administratives en ligne,PrMa--PrLo--PrIn--DeAd,Accompagnements individuels Initiations,AcIn- In,Gratuit,G,Tout public,Tp,Non,27/02/2024,,47.544303,-0.673837,1 Rue d'Anjou Plessis Macé 49770 Longuenée-en-Anjou
conum_400_,49 800,49,Maine-et-Loire,AICLA,8  rue de bellevue 49800,02 43 32 54 08,https://aicla.fr,Maxime CADi,vlan@aicla.fr,Prise en main du matérielPrise en main des logiciels de basePrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numérique,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,Formations collectivesFormations individuellesInitiationsAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,Adhesion Gratuit (+ de 60 ans) Payant,CondP,Tout public Seniors,Tp- S,Non,,https://www.aicla.fr/wp-content/themes/aicla/dist/images/logo/logo_aicla.svg,47.472105,-0.351075,Rue de Bellevue 49800 Loire-Authion
conum_401_,49 800,49,Maine-et-Loire,Association Vivre ensemble,61 Rue de Valongo 49800 Trélazé,02 43 03 31 70,https://vivre-ensemble-trelaze.centres-sociaux.fr/,NC,vivre-ensemble@wanadoo.fr,Prise en main du matériel Prise en main des logiciels de base Premiers pas sur internet Culture numérique,PrMa--PrLo--PrIn--CuNu,Accompagnements individuels Accompagnements collectifs,AcCo- AcIn,Gratuit,G,Tout public,Tp,Non,27/02/2025,,47.447249,-0.468851,61 Rue de Valongo 49800 Trélazé
conum_402_,49 800,49,Maine-et-Loire,Bibliothèque Au Fil des Mots,Rue Ligérienne - 49800 La Daguenière - Loire-Authion,02 43 30 10 58,www.aicla.fr,CADI Maxime,vlan@aicla.fr,Prise en main du matérielPrise en main des logiciels de basePrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numérique,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,Formations collectivesFormations individuellesInitiationsAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,Initiations / Formations :Adhésion obligatoire :15€/an/familles de Loire-Authion20€/an/familles hors Loire-Authion30€/an pour les associations (avec une liste des membres actifs ou bénéficiaires).10€/an/individuel pour les + 60 ansTarif Activité  se renseigner auprès de l'animateur.,,Tous publics,Tp,Demande d'éligibilité en cours,,,47.419256,-0.428302,Rue Ligerienne (La Daguenière) 49800 Loire-Authion
conum_403_,49 800,49,Maine-et-Loire,Bibliothèque Au Fil des Mots,Rue Ligérienne 49800 La Daguenière,02 43 08 47 47,http://mediatheques-loire-authion.fr/?id_profil=42,NC,bm.la.dagueniere@gmail.com,Prise en main du matériel Prise en main des logiciels de base Premiers pas sur internet  Lecture & activités,PrMa--PrLo--PrIn--LeAc,Initiations,In,Gratuit,G,Tout public,Tp,Non,,,47.419256,-0.428302,Rue Ligerienne (La Daguenière) 49800 Loire-Authion
conum_404_,49 800,49,Maine-et-Loire,Bibliothèque Entre Loire et Authion,Rue de la Salette - 49800 La Bohalle - Loire-Authion,02 43 30 11 11,www.aicla.fr http://mediatheques-loire-authion.fr/?id_profil=41,CADI Maxime,vlan@aicla.frbiblio-labohalle@laposte.net,Prise en main du matérielPrise en main des logiciels de basePrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numérique,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,Formations collectivesFormations individuellesInitiationsAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,Initiations / Formations :Adhésion obligatoire :15€/an/familles de Loire-Authion20€/an/familles hors Loire-Authion30€/an pour les associations (avec une liste des membres actifs ou bénéficiaires).10€/an/individuel pour les + 60 ansTarif Activité  se renseigner auprès de l'animateur.,,Tous publics,Tp,Demande d'éligibilité en cours,NR,,47.421417,-0.3913,Rue de la Sallette 49800 Loire-Authion
conum_405_,49 800,49,Maine-et-Loire,Médiathèque Au Fil des Pages,Espace Culturel  9 rue du Parc - 49800 Andard - Loire-Authion,02 43 04 63 75,www.aicla.fr,CADI Maxime,vlan@aicla.fr,Prise en main du matérielPrise en main des logiciels de basePrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numérique,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,Formations collectivesFormations individuellesInitiationsAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,Initiations / Formations :Adhésion obligatoire :15€/an/familles de Loire-Authion20€/an/familles hors Loire-Authion30€/an pour les associations (avec une liste des membres actifs ou bénéficiaires).10€/an/individuel pour les + 60 ansTarif Activité  se renseigner auprès de l'animateur.,,Tous publics,Tp,Demande d'éligibilité en cours,NR,,47.456448,-0.397234,9 Rue du Parc 49800 Loire-Authion
conum_406_,49 800,49,Maine-et-Loire,Médiathèque Au Fil des Pages,9 Rue du parc 49800 Andard,02 43 04 63 75,http://mediatheques-loire-authion.fr/?id_profil=36,NC,mediatheque.aufildespages@gmail.com,Prise en main du matériel Prise en main des logiciels de base Premiers pas sur internet Culture numérique  Lecture & activités,PrMa--PrLo--PrIn--CuNu--LeAc,Initiations Accompagnements individuels Autonomie,AcIn- In- Au,Gratuit,G,Tout public,Tp,Non,,,47.456448,-0.397234,9 Rue du Parc 49800 Loire-Authion
conum_407_,49 800,49,Maine-et-Loire,Médiathèque des 4 vents,2 rue de la Croix de Bois - 49800 Brain-sur-l'Authion - Loire-Authion,02 43 37 71 00,www.aicla.fr,CADI Maxime,vlan@aicla.fr,Prise en main du matérielPrise en main des logiciels de basePrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numérique,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,Formations collectivesFormations individuellesInitiationsAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,Initiations / Formations :Adhésion obligatoire :15€/an/familles de Loire-Authion20€/an/familles hors Loire-Authion30€/an pour les associations (avec une liste des membres actifs ou bénéficiaires).10€/an/individuel pour les + 60 ansTarif Activité  se renseigner auprès de l'animateur.,,Tous publics,Tp,Demande d'éligibilité en cours,,,47.445805,-0.411451,2 Rue de la Croix de Bois (Brain-sur-l'Authion) 49800 Loire-Authion
conum_408_,49 800,49,Maine-et-Loire,Médiathèque des 4 vents,2 Rue de la Croix de Bois 49800 Brain-sur-l'Authion,NR,http://mediatheques-loire-authion.fr/?id_profil=39,NC,mediatheque-des4vents@loire-authion.fr,Prise en main du matériel Prise en main des logiciels de base Premiers pas sur internet Culture numérique  Lecture & activités,PrMa--PrLo--PrIn--CuNu--LeAc,Accompagnements individuels Initiations Autonomie,AcIn- In- Au,Gratuit,G,Tout public,Tp,Non,,,47.445805,-0.411451,2 Rue de la Croix de Bois (Brain-sur-l'Authion) 49800 Loire-Authion
conum_409_,49 800,49,Maine-et-Loire,Médiathèque Hervé-Bazin,Chemin de la Maraîchère 49800 Trélazé,02 43 64 29 00,http://www.mediatheque-trelaze.fr/,NC,NC,Lecture & activités,LeAC,Initiations Autonomie,In- Au,Gratuit,G,Tout public,Tp,Non,,,47.445926,-0.489343,Chemin de la Maraichère 49800 Trélazé
conum_410_,49 800,49,Maine-et-Loire,Point Cyb – Médiathèque des 4 vents,2 Rue de la Croix de Bois (Brain-sur-l'Authion) 49800 Loire-Authion,02 43 64 29 00,NR,NR,NR,Prise en main du matérielPrise en main des logiciels de basePrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numérique,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,Formations collectivesFormations individuellesInitiationsAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,NR,NR,NR,NR,NR,,,47.445805,-0.411451,2 Rue de la Croix de Bois (Brain-sur-l'Authion) 49800 Loire-Authion
