Code postal,Nom de la structure,Adresse postale,Numéro de téléphone,Site Web,Nom Prénom du référent,Mail contact,Activités proposées,Conditions d'accès,Accompagnement,Public,Équipement,APTIC,Date de mise à jour,latitude,longitude,result_label,result_score,result_type,result_id,result_housenumber,result_name,result_street,result_postcode,result_city,result_context,result_citycode,result_oldcitycode,result_oldcity,result_district
44600,Maison de quartier de Méan- Penhoë,1 Rue Émile Combes 44600 Saint-Nazaire,240660450,http:// www.fmq-saintnazaire.fr/bienvenue/index.php/les-maisons-de-quartier/mean-penhoet,,gratuit,,,,,,,,47.29627,-2.18909,1 Rue Emile Combes 44600 Saint-Nazaire,0.96,housenumber,44184_1760_00001,1,Rue Emile Combes,,44600,Saint-Nazaire,44; Loire-Atlantique; Pays de la Loire,44184,,,
44600,Médiathèque  Etienne Caux,6 Rue Auguste Baptiste Léchöet 44600 Saint-Nazaire,,http://www.mediatheque.mairie-saintnazaire.fr,,,Accompagnement individuel (sur rendez-vous),,,,,,,47.27944,-2.21752,6 Rue Auguste Baptiste Lechat 44600 Saint-Nazaire,0.87,housenumber,44184_0376_00006,6,Rue Auguste Baptiste Lechat,,44600,Saint-Nazaire,44; Loire-Atlantique; Pays de la Loire,44184,,,
44600,Maison de quartier La Chesnaie,1 BIS Rue des Ajoncs 44600 Saint-Nazaire,228559990,http://www.fmq-saintnazaire.fr/bienvenue/index.php/les-maisons-de-quartier/la-chesnaie,,,,gratuit,,,,,,47.26761,-2.24979,1 bis Rue des Ajoncs 44600 Saint-Nazaire,0.96,housenumber,44184_0052_00001_bis,1 bis,Rue des Ajoncs,,44600,Saint-Nazaire,44; Loire-Atlantique; Pays de la Loire,44184,,,
44600,,48 Rue Edgar Degas 44600 Saint-Nazaire,,,,,Des ateliers collectifs.,gratuit,,,,,,47.29004,-2.21736,Rue Edgar Degas 44600 Saint-Nazaire,0.88,street,44184_1707,,Rue Edgar Degas,,44600,Saint-Nazaire,44; Loire-Atlantique; Pays de la Loire,44184,,,
44600,C.C.A.S Centre Communal Action Sociale,37 Rue Pierre Mendès France 44600 Saint-Nazaire,240171999,https://www.loire-atlantique.fr/jcms/classement-des-contenus/par-territoire/communaute-d-agglomeration-de-la-region-nazairienne-et-de-l-estuaire/centre-communal-d-action-sociale-ccas-de-saint-nazaire-fr-t1_35938,,,,Gratuit,,,,,,47.27251,-2.21773,37 Rue Pierre Mendès France 44600 Saint-Nazaire,0.96,housenumber,44184_4944_00037,37,Rue Pierre Mendès France,,44600,Saint-Nazaire,44; Loire-Atlantique; Pays de la Loire,44184,,,
44600,Maison de quartier d'Avalix,3 Rue du Docteur Albert Calmette 44600 Saint-Nazaire,,,,,,adultes : 7€ enfants et jeunes jusqu'à 25 ans : 4€ familles : 11€ associations : 30€,,,5 ordinateur,,,47.2734,-2.23978,3 Rue du Docteur Albert Calmette 44600 Saint-Nazaire,0.96,housenumber,44184_5175_00003,3,Rue du Docteur Albert Calmette,,44600,Saint-Nazaire,44; Loire-Atlantique; Pays de la Loire,44184,,,
44600,Relais CAF,2 Place Pierre Semard 44600 Saint-Nazaire,0 810 25 44 10,https://www.loire-atlantique.fr/jcms/classement-des-contenus/par-territoire/communaute-d-agglomeration-de-la-region-nazairienne-et-de-l-estuaire/caf-antenne-de-saint-nazaire-fr-p1_638486,,,,gratuit,,,,,,47.285,-2.21104,Place Pierre Sémard 44600 Saint-Nazaire,0.91,street,44184_4946,,Place Pierre Sémard,,44600,Saint-Nazaire,44; Loire-Atlantique; Pays de la Loire,44184,,,
44600,Mission Locale de l'Agglomération Nazairienne,215 Boulevard du Docteur René Laennec 44600 Saint-Nazaire,240225030,https://www.facebook.com/missionlocaleagglomerationnazairienne,,,,gratuit,,,,,,47.27275,-2.23727,215 Boulevard du Docteur René Laënnec 44600 Saint-Nazaire,0.96,housenumber,44184_1612_00215,215,Boulevard du Docteur René Laënnec,,44600,Saint-Nazaire,44; Loire-Atlantique; Pays de la Loire,44184,,,
44600,Maison de quartier Kerl??d??,70 Rue Ferdinand Buisson 44600 Saint-Nazaire,240535000,http:// www.fmq-saintnazaire.fr/bienvenue/index.php/les-maisons-de-quartier/kerlede,,,,gratuit,,,,,,47.25712,-2.23455,70 Rue Ferdinand Buisson 44600 Saint-Nazaire,0.96,housenumber,44184_1950_00070,70,Rue Ferdinand Buisson,,44600,Saint-Nazaire,44; Loire-Atlantique; Pays de la Loire,44184,,,
44600,,46 Rue d'Anjou 44600 Saint-Nazaire,,,,,Un lieu d'accompagnement de projet mais aussi d'information,Abonnement 2€ par an,,,,,,47.27638,-2.21013,46 Rue d'Anjou 44600 Saint-Nazaire,0.96,housenumber,44184_0220_00046,46,Rue d'Anjou,,44600,Saint-Nazaire,44; Loire-Atlantique; Pays de la Loire,44184,,,
44600,MSAP,10 Rue du Sous Préfet Barre 49600 Beaupréau-en-Mauges,,,,,,,,,,,,47.20339,-0.993564,10 Rue du sous Préfet Barré 49600 Beaupréau-en-Mauges,0.95,housenumber,49023_0116_00010,10,Rue du sous Préfet Barré,,49600,Beaupréau-en-Mauges,49; Maine-et-Loire; Pays de la Loire,49023,49023,Beaupréau,
44600,Centre Information Jeunesse,25 Boulevard Victor Hugo 44600 Saint-Nazaire,,,,,,,,,,,,47.27939,-2.21688,25 Boulevard Victor Hugo 44600 Saint-Nazaire,0.96,housenumber,44184_5840_00025,25,Boulevard Victor Hugo,,44600,Saint-Nazaire,44; Loire-Atlantique; Pays de la Loire,44184,,,
44600,Ecole municipale d' arts plastiques,24 Avenue Léon Blum 44600 Saint-Nazaire,,,,,,,,,,,,47.27261,-2.21196,24 Avenue Léon Blum 44600 Saint-Nazaire,0.96,housenumber,44184_3740_00024,24,Avenue Léon Blum,,44600,Saint-Nazaire,44; Loire-Atlantique; Pays de la Loire,44184,,,
44610,MAIRIE D'INDRE,Avenue de la Loire 44610 Indre,+33 2 40 85 45 88,http://www.indre44.fr/,,,,,,,,,,47.197975,-1.663759,Avenue de la Loire 44610 Indre,0.94,street,44074_0815,,Avenue de la Loire,,44610,Indre,44; Loire-Atlantique; Pays de la Loire,44074,,,
44610,Le Tiers Lieu - ERN,2 Rue du Stade 44610 Indre,,,,,,,,,,,,47.200686,-1.672493,2 Rue du Stade 44610 Indre,0.94,housenumber,44074_1319_00002,2,Rue du Stade,,44610,Indre,44; Loire-Atlantique; Pays de la Loire,44074,,,
44630,Médiathèque du Plessé,3 Espace des 3 Lieux 44630 Plessé,,,,,,14€ annuel / gratuit : -18 ans,,bénéficiaires minima sociaux et demandeurs d'emploi,,,,47.542642,-1.885773,3 Espace des 3 Lieux 44630 Plessé,0.95,housenumber,44128_0253_00003,3,Espace des 3 Lieux,,44630,Plessé,44; Loire-Atlantique; Pays de la Loire,44128,,,
44650,Bibliothèque de Legé,37 Rue de la Chaussée 44650 Legé,228216220,http://bibliotheque-lege.opac3d.fr/search.php?action=Accueil,,,,gratuit,,,,,,46.887002,-1.594156,37 Rue de la Chaussée 44650 Legé,0.95,housenumber,44081_0280_00037,37,Rue de la Chaussée,,44650,Legé,44; Loire-Atlantique; Pays de la Loire,44081,,,
44650,Bibliothèque de Corcoué-sur-Logne,5 Place du Marche 44650 Corcoué-sur-Logne,240058728,http://laplaceauxlivres.opac3d.fr,,,,gratuit,,,,,,46.963754,-1.582216,5 Place du Marché 44650 Corcoué-sur-Logne,0.94,housenumber,44156_0153_00005,5,Place du Marché,,44650,Corcoué-sur-Logne,44; Loire-Atlantique; Pays de la Loire,44156,,,
44660,Bibliotheque de Rougé,1 Rue du Vieux Rouge 44660 Rougé,,http://castelbriantais.e-sezhame.fr/node/content/nid/14408,,,,Gratuite pour les résidents du territoire,,,,,,47.783767,-1.448952,1 Route de Rouge 44660 Rougé,0.55,housenumber,44146_0383_00001,1,Route de Rouge,,44660,Rougé,44; Loire-Atlantique; Pays de la Loire,44146,,,
44660,Bibliotheque de Ruffigné,Rue des Jonquilles 44660 Ruffigné,02 28 04 02 71,http://castelbriantais.e-sezhame.fr/node/content/nid/14409,,,,,,,,,,47.756997,-1.493903,Rue des Jonquilles 44660 Ruffigné,0.94,street,44148_0040,,Rue des Jonquilles,,44660,Ruffigné,44; Loire-Atlantique; Pays de la Loire,44148,,,
44660,Bibliothèque de Fercé,9 Rue de la Mairie 44660 Fercé,240287553,https://castelbriantais.e-sezhame.fr/node/content/nid/14366,,,,,,,,,,47.795597,-1.415937,9 Rue de la Mairie 44660 Fercé,0.94,housenumber,44058_0150_00009,9,Rue de la Mairie,,44660,Fercé,44; Loire-Atlantique; Pays de la Loire,44058,,,
44660,Bibliotheque de Soulvache,2 Rue de la Brutz 44660 Soulvache,240077615,http://www.cc-castelbriantais.fr/reseau-des-bibliotheques,,,,,,,,,,47.829179,-1.474306,2 Rue de la Brutz 44660 Soulvache,0.93,housenumber,44200_0060_00002,2,Rue de la Brutz,,44660,Soulvache,44; Loire-Atlantique; Pays de la Loire,44200,,,
44670,Blibliothèque Saint-Julien-de-Vouvantes,39 Rue de la Libération 44670 Saint-Julien-de-Vouvantes,240072476,http://www.cc-castelbriantais.fr/reseau-des-bibliotheques,,,Lieu de lecture et d’activités,Gratuit,,,,,,47.641817,-1.240131,39 Rue de la Libération 44670 Saint-Julien-de-Vouvantes,0.94,housenumber,44170_0500_00039,39,Rue de la Libération,,44670,Saint-Julien-de-Vouvantes,44; Loire-Atlantique; Pays de la Loire,44170,,,
44670,Relais Accueil Proximité Petit auverné,7 Rue Sophie Trébuchet 44670 Petit-Auverné,240555932,http://www.rap-relais-accueil-proximite.fr/,Accompagnement dans les d??marches administratives sur RDV. Stage de formation possible : 1 stage d?ÇÔinitiation et 1 stage de perfectionnement (selon les demandes des adh??rents).,adh??sion participative,,,,,,,,47.609159,-1.29027,7 Rue Sophie Trébuchet 44670 Petit-Auverné,0.93,housenumber,44121_0160_00007,7,Rue Sophie Trébuchet,,44670,Petit-Auverné,44; Loire-Atlantique; Pays de la Loire,44121,,,
44670,Bibliothèque  Juigné-des-Moutiers,15 Chemin des écoliers 44670 Juigné-des-Moutiers,02 28 04 09 34,http://www.cc-castelbriantais.fr/reseau-des-bibliotheques,,,Lieu de lecture et d'activités.,gratuit,,,,,,47.678699,-1.188885,15 Chemin des Ecoliers 44670 Juigné-des-Moutiers,0.93,housenumber,44078_0160_00015,15,Chemin des Ecoliers,,44670,Juigné-des-Moutiers,44; Loire-Atlantique; Pays de la Loire,44078,,,
44670,Bibliothèque La chapelle glain,Saint-René 44670 La Chapelle-Glain,240810333,http://www.cc-castelbriantais.fr/reseau-des-bibliotheques,,,Lieu de lecture et d'activités.,gratuit,,,,,,47.651079,-1.179999,Saint Rene 44670 La Chapelle-Glain,0.94,locality,44031_c336,,Saint Rene,,44670,La Chapelle-Glain,44; Loire-Atlantique; Pays de la Loire,44031,,,
44670,Bibliothèque Petit auverné,7 Rue Sophie Trébuchet 44670 Petit-Auverné,02 40 07 79 76,http://www.cc-castelbriantais.fr/reseau-des-bibliotheques,,,Lieu de lecture et d'activités.,gratuit,,,,,,47.609159,-1.29027,7 Rue Sophie Trébuchet 44670 Petit-Auverné,0.93,housenumber,44121_0160_00007,7,Rue Sophie Trébuchet,,44670,Petit-Auverné,44; Loire-Atlantique; Pays de la Loire,44121,,,
44680,Bibliothèque A Livre Ouvert,32 Avenue de la Source 44680 Sainte-Pazanne,240026913,http://www.bibliotheque-sainte-pazanne.net/,,,,Consultations régulières + accès wifi : adhésion 8€/an  Ateliers : 5€/atelier ou 30€ le forfait annuel (CC Coeur Pays de Retz) - 10€/atelier (hors CC Coeur Pays de Retz),,gratuit : étudiants et demandeurs d'emploi,,,,47.102786,-1.803742,32 Avenue de la Source 44680 Sainte-Pazanne,0.95,housenumber,44186_0487_00032,32,Avenue de la Source,,44680,Sainte-Pazanne,44; Loire-Atlantique; Pays de la Loire,44186,,,
44680,Centre Médico-Social,11 Rue de l'Auditoire 44680 Sainte-Pazanne,228250980,,,,,Gratuit,,,,,,47.103582,-1.807201,11 Rue de l'Auditoire 44680 Sainte-Pazanne,0.95,housenumber,44186_0020_00011,11,Rue de l'Auditoire,,44680,Sainte-Pazanne,44; Loire-Atlantique; Pays de la Loire,44186,,,
44680,Bibliothèque Les Mots Passants,3 BIS Rue de la Bonne Fontaine 44680 Saint-Hilaire-de-Chalôns,240317330,http://www.saint-hilaire-de-chaleons.fr/biliotheque-2/,,,,gratuit,,,,,,47.102558,-1.864527,3 bis Rue Bonne Fontaine 44680 Saint-Hilaire-de-Chaléons,0.81,housenumber,44164_0015_00003_bis,3 bis,Rue Bonne Fontaine,,44680,Saint-Hilaire-de-Chaléons,44; Loire-Atlantique; Pays de la Loire,44164,,,
44680,Point Information Jeunesse de Sainte-Pazanne,1 Rue de Bazouin 44680 Sainte-Pazanne,240026863,http://www.animationjeunesse.coeurpaysderetz.fr,,,,gratuit,,,,,,47.103883,-1.809835,1 Rue de Bazouin 44680 Sainte-Pazanne,0.95,housenumber,44186_0065_00001,1,Rue de Bazouin,,44680,Sainte-Pazanne,44; Loire-Atlantique; Pays de la Loire,44186,,,
44680,Mairie Sainte Pazanne,10 Rue de l'Hôtel de Ville 44680 Sainte-Pazanne,240024374,http://www.sainte-pazanne.fr/,,,,gratuit,,,,,,47.102832,-1.811296,10 Rue de l'Hotel de Ville 44680 Sainte-Pazanne,0.95,housenumber,44186_0220_00010,10,Rue de l'Hotel de Ville,,44680,Sainte-Pazanne,44; Loire-Atlantique; Pays de la Loire,44186,,,
44680,Cybercentre du Pays de Retz,1 Rue de Bazouin 44680 Sainte-Pazanne,,,,,,,,,,,,47.103883,-1.809835,1 Rue de Bazouin 44680 Sainte-Pazanne,0.95,housenumber,44186_0065_00001,1,Rue de Bazouin,,44680,Sainte-Pazanne,44; Loire-Atlantique; Pays de la Loire,44186,,,
44700,,2 Promenade de l'Europe 44700 Orvault,,,,,,,,,,,,47.272321,-1.625819,2 Promenade de l'Europe 44700 Orvault,0.95,housenumber,44114_0652_00002,2,Promenade de l'Europe,,44700,Orvault,44; Loire-Atlantique; Pays de la Loire,44114,,,
44710,Anim'Action,27 Rue de Pornic 44710 Port-Saint-Père,240315318,http://www.animaction.asso.fr/,,,,Gratuit ou prix réduit,,,,,,47.132822,-1.750157,27 Rue de Pornic 44710 Port-Saint-Père,0.94,housenumber,44133_0300_00027,27,Rue de Pornic,,44710,Port-Saint-Père,44; Loire-Atlantique; Pays de la Loire,44133,,,
44710,"Médiathèque Municipale ""Livres y Médias""",2 Rue de la Morinière 44710 Port-Saint-Père,240217827,https//www.saintpereenretz.fr/bouger/culture/mediatheque.html,,,,gratuit,,,,,,47.134263,-1.747184,2 Rue de la Morinière 44710 Port-Saint-Père,0.94,housenumber,44133_0208_00002,2,Rue de la Morinière,,44710,Port-Saint-Père,44; Loire-Atlantique; Pays de la Loire,44133,,,
44720,Start'Air Jeunes Saint-Joachim,Ile de Brecun 44720 Saint-Joachim,,http://www.startair.fr/saint-joachim,,,,,,Habitant de Saint-Joachim,,,,47.38273,-2.19215,Route de Brécun 44720 Saint-Joachim,0.79,street,44168_0120,,Route de Brécun,,44720,Saint-Joachim,44; Loire-Atlantique; Pays de la Loire,44168,,,
44720,Bibliothèque Louise Michel,77 Rue Joliot Curie 44720 Saint-Joachim,240616922,http://stjoachim.opac3d.fr,,,,gratuit,,,,,,47.38432,-2.20229,77 Rue Joliot-curie 44720 Saint-Joachim,0.94,housenumber,44168_0190_00077,77,Rue Joliot-curie,,44720,Saint-Joachim,44; Loire-Atlantique; Pays de la Loire,44168,,,
44730,Médiathèque Lettres de mon Moulin,22 BIS Rue du Redois 44730 Saint-Michel-Chef-Chef,240278630,http://www.stmichelchefchef.fr/mediatheque,,,,gratuit / impression gratuite jusqu'?¦ 5 documents,,,,,,47.181083,-2.150903,22 bis Rue du Redois 44730 Saint-Michel-Chef-Chef,0.95,housenumber,44182_1960_00022_bis,22 bis,Rue du Redois,,44730,Saint-Michel-Chef-Chef,44; Loire-Atlantique; Pays de la Loire,44182,,,
44740,Médiathèque de Batz-sur-Mer,11 Rue de la Plage 44740 Batz-sur-Mer,240238951,http://www.mediatheque.batzsurmer.fr,,,,gratuit,,,,,,47.276392,-2.481,11 Rue de la Plage 44740 Batz-sur-Mer,0.94,housenumber,44010_1540_00011,11,Rue de la Plage,,44740,Batz-sur-Mer,44; Loire-Atlantique; Pays de la Loire,44010,,,
44750,Médiathèque de Quilly,Rue de la Mairie 44750 Quilly,970210889,http://www.mediatheques.estuaire-sillon.fr/quilly,,,,gratuit,,,,,,47.46038,-1.952735,Rue de la Mairie 44750 Quilly,0.94,street,44139_0735,,Rue de la Mairie,,44750,Quilly,44; Loire-Atlantique; Pays de la Loire,44139,,,
44750,Médiathèque de Campbon,Rue Saint-Victor 44750 Campbon,228018310,http://www.mediatheques.estuaire-sillon.fr/campbon,,,,gratuit,,,,,,47.412105,-1.966721,Rue Saint-victor 44750 Campbon,0.94,street,44025_0203,,Rue Saint-victor,,44750,Campbon,44; Loire-Atlantique; Pays de la Loire,44025,,,
44760,Bibliothèque municipale Raymond Devos,Rue des Lutins 44760 Les Moutiers-en-Retz,240827577,,,,,,,,,,,47.064671,-2.000599,Rue des Lucioles 44760 Les Moutiers-en-Retz,0.74,street,44106_0293,,Rue des Lucioles,,44760,Les Moutiers-en-Retz,44; Loire-Atlantique; Pays de la Loire,44106,,,
44780,Bibliothèque  de Missillac,4 Rue Fontaine Saint-Jean 44780 Missillac,240193231,http://www.cc-paysdepontchateau.fr/contacts/bibliotheque-de-missillac-2,,,,gratuit,,,,,,47.481605,-2.158935,4 Rue de la Fontaine Saint Jean 44780 Missillac,0.83,housenumber,44098_0110_00004,4,Rue de la Fontaine Saint Jean,,44780,Missillac,44; Loire-Atlantique; Pays de la Loire,44098,,,
44800,Cybercentre de Saint-Herblain (La Harlière),Rue de Sancerre 44800 Saint-Herblain,,,,,,,,,,,,47.213446,-1.611089,Rue de Sancerre 44800 Saint-Herblain,0.96,street,44162_2462,,Rue de Sancerre,,44800,Saint-Herblain,44; Loire-Atlantique; Pays de la Loire,44162,,,
44800,Maison de l'emploi Saint Herblain Sillon,5 BIS Avenue de l'Angevinière 44800 Saint-Herblain,,,,,,,,,,,,47.244712,-1.60879,5 bis Avenue de l'Angevinière 44800 Saint-Herblain,0.96,housenumber,44162_0071_00005_bis,5 bis,Avenue de l'Angevinière,,44800,Saint-Herblain,44; Loire-Atlantique; Pays de la Loire,44162,,,
44850,Bibliothèque Saint Exupery,40 Rue de Vieillevigne 44850 Ligné,251122611,http://bibliofil.pays-ancenis.fr/,,,Accès à un point numérique.,gratuit,,,,,,47.410676,-1.375294,40 Rue de Vieillevigne 44850 Ligné,0.95,housenumber,44082_0080_00040,40,Rue de Vieillevigne,,44850,Ligné,44; Loire-Atlantique; Pays de la Loire,44082,,,
44850,Médiathèque Claire Brété cher,62 Rue de Bel-Air 44850 Le Cellier,240254482,http://bibliofil.pays-ancenis.fr/,,,Lieu de lecture et d'activités.,gratuit,,,,,,47.325769,-1.348493,62 Rue de Bel Air 44850 Le Cellier,0.94,housenumber,44028_0010_00062,62,Rue de Bel Air,,44850,Le Cellier,44; Loire-Atlantique; Pays de la Loire,44028,,,
49000,Rue de la Bourrie (Machecoul) 44270 Machecoul-Saint-Mème,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49000,Espace multimédia - Centre J. Tati,5 Rue Eugénie Mansion 49000 Angers,,,,,,,,,,,,47.476581,-0.586933,5 Rue Eugénie Mansion 49000 Angers,0.96,housenumber,49007_2950_00005,5,Rue Eugénie Mansion,,49000,Angers,49; Maine-et-Loire; Pays de la Loire,49007,,,
49000,Cybercentre de la Roseraie,8 Square Dumont d'Urville 49000 Angers,,,,,,,,,,,,47.444549,-0.557323,8 Square Dumont d'Urville 49000 Angers,0.96,housenumber,49007_2619_00008,8,Square Dumont d'Urville,,49000,Angers,49; Maine-et-Loire; Pays de la Loire,49007,,,
49080,,2 Place de l'Abbé Thomas 49080 Bouchemaine,,,,,,,,,,,,47.422461,-0.609282,2 Place de l'Abbé Thomas 49080 Bouchemaine,0.95,housenumber,49035_0002_00002,2,Place de l'Abbé Thomas,,49080,Bouchemaine,49; Maine-et-Loire; Pays de la Loire,49035,,,
49100,Cybercentre Angers Nord Est,24 Cité du Daguenet 49100 Angers,,,,,,,,,,,,47.475407,-0.525607,24 Cité du Daguenet 49100 Angers,0.96,housenumber,49007_3v7ak9_00024,24,Cité du Daguenet,,49100,Angers,49; Maine-et-Loire; Pays de la Loire,49007,,,
49100,Espace Multimédia La Claverie,Rue de Bourgogne 49100 Angers,,,,,,,,,,,,47.492362,-0.523186,Rue de Bourgogne 49100 Angers,0.96,street,49007_1034,,Rue de Bourgogne,,49100,Angers,49; Maine-et-Loire; Pays de la Loire,49007,,,
49100,AMBIANCES Multimedia,10 Rue Bodinier 49100 Angers,,,,,,,,,,,,47.47286,-0.552681,10 Rue Bodinier 49100 Angers,0.96,housenumber,49007_0960_00010,10,Rue Bodinier,,49100,Angers,49; Maine-et-Loire; Pays de la Loire,49007,,,
49100,Association des Foyers Angevins de Jeunes Travailleurs,7 Rue de Haarlem 49100 Angers,,,,,,,,,,,,47.486058,-0.523275,7 Rue de Haarlem 49100 Angers,0.96,housenumber,49007_3818_00007,7,Rue de Haarlem,,49100,Angers,49; Maine-et-Loire; Pays de la Loire,49007,,,
49112,Association Pellouaillaise Loisirs Animation-PIJ,21 Place de l'échanson (Pellouailles-les-Vignes) 49112 Verrières-en-Anjou,+33 2 41 76 19 15,,,,,,,,,,,47.531382,-0.457491,La Grande Bergerie (pellou (Pellouailles-les-Vignes) 49112 Verrières-en-Anjou,0.59,locality,49323_b860,,La Grande Bergerie (pellou (Pellouailles-les-Vignes),,49112,Verrières-en-Anjou,49; Maine-et-Loire; Pays de la Loire,49323,49238,Pellouailles-les-Vignes,
49120,Association Centre social du chemillois,5 Rue de la Gabardière (Chemillé-Meslay) 49120 Chemillé-en-Anjou,241305055,,,,,,,,,,,47.216912,-0.727681,5 Rue de la Gabardière 49120 Chemillé-en-Anjou,0.71,housenumber,49092_0561_00005,5,Rue de la Gabardière,,49120,Chemillé-en-Anjou,49; Maine-et-Loire; Pays de la Loire,49092,49092,Chemillé,
49120,MSAP,5 Rue de la Gabardière (Chemillé-Melay) 49120 Chemillé-en-Anjou,,,,,,,,,,,,47.216912,-0.727681,5 Rue de la Gabardière 49120 Chemillé-en-Anjou,0.73,housenumber,49092_0561_00005,5,Rue de la Gabardière,,49120,Chemillé-en-Anjou,49; Maine-et-Loire; Pays de la Loire,49092,49092,Chemillé,
49120,,5 Rue de la Gabardière (Chemillé-Melay) 49120 Chemillé-en-Anjou,,,,,,,,,,,,47.216912,-0.727681,5 Rue de la Gabardière 49120 Chemillé-en-Anjou,0.73,housenumber,49092_0561_00005,5,Rue de la Gabardière,,49120,Chemillé-en-Anjou,49; Maine-et-Loire; Pays de la Loire,49092,49092,Chemillé,
49123,MSAP,6 Rue Michel (Ingrandes) 49123 Ingrandes-Le Fresne sur Loire,,,,,,,,,,,,47.404602,-0.921354,6 Rue Michel 49123 Ingrandes-Le Fresne sur Loire,0.78,housenumber,49160_0280_00006,6,Rue Michel,,49123,Ingrandes-Le Fresne sur Loire,49; Maine-et-Loire; Pays de la Loire,49160,49160,Ingrandes,
49150,MSAP,15 Avenue Legoulz de la Boulaie 49150 Baugé-en-Anjou,,,,,,,,,,,,47.538005,-0.097096,15 Avenue Legoulz de la Boulaie 49150 Baugé-en-Anjou,0.95,housenumber,49018_1140_00015,15,Avenue Legoulz de la Boulaie,,49150,Baugé-en-Anjou,49; Maine-et-Loire; Pays de la Loire,49018,49018,Baugé,
49150,,Square du Pont des Fées 49150 Baugé-en-Anjou,,,,,,,,,,,,47.538645,-0.096139,Square du Pont des Fées 49150 Baugé-en-Anjou,0.95,street,49018_1582,,Square du Pont des Fées,,49150,Baugé-en-Anjou,49; Maine-et-Loire; Pays de la Loire,49018,49018,Baugé,
49160,Place du Maréchal Leclerc 49160 Longué-Jumelles,Place du Maréchal Leclerc 49160 Longué-Jumelles,,,,,,,,,,,,47.380886,-0.10939,Place du Maréchal Leclerc 49160 Longué-Jumelles,0.95,street,49180_1340,,Place du Maréchal Leclerc,,49160,Longué-Jumelles,49; Maine-et-Loire; Pays de la Loire,49180,,,
49170,,5 Rue de Savennières 49170 Saint-Georges-sur-Loire,,,,,,,,,,,,47.406964,-0.757777,5 Rue de Savennières 49170 Saint-Georges-sur-Loire,0.94,housenumber,49283_0101_00005,5,Rue de Savennières,,49170,Saint-Georges-sur-Loire,49; Maine-et-Loire; Pays de la Loire,49283,,,
49250,Point Cyb /Bibliothèque Mathu’Lu – SAINT MATHURIN SUR LOIRE,Passage des Grandes Bottes (Saint-Mathurin-sur-Loire) 49250 Loire-Authion,tel:+330241570976,http://www.loire-authion.fr/cybercentres-multimedia,Boris au 06 43 12 33 96Jean-Marie au 06 48 37 40 72,E-mail : vlan@aidal.fr,L’AIDAL engage une démarche d’animation numérique envers tous les publics; en insistant notamment sur la prévention des risques liés à Internet et sur l’éducation aux médias auprès des plus jeunes.,Tous publics,,Tous publics,,,,47.410087,-0.32165,Passage des Grandes Bottes 49250 Loire-Authion,0.63,street,49307_0069,,Passage des Grandes Bottes,,49250,Loire-Authion,49; Maine-et-Loire; Pays de la Loire,49307,49307,Saint-Mathurin-sur-Loire,
49250,Syndicat mixte Loire-Authion,1 Boulevard du Rempart (Beaufort-en-Vallée) 49250 Beaufort-en-Anjou,,,,,,,,,,,,47.438375,-0.214985,1 Boulevard du Rempart 49250 Beaufort-en-Anjou,0.68,housenumber,49021_1120_00001,1,Boulevard du Rempart,,49250,Beaufort-en-Anjou,49; Maine-et-Loire; Pays de la Loire,49021,49021,Beaufort-en-Vallée,
49250,Point Cyb LA MéNITRé,10 Place du Colonel Léon Faye 49250 La Ménitré,,,,,,,,,,,,47.402036,-0.270319,10 Place Colonel Leon Faye 49250 La Ménitré,0.88,housenumber,49201_0060_00010,10,Place Colonel Leon Faye,,49250,La Ménitré,49; Maine-et-Loire; Pays de la Loire,49201,,,
49260,,139 Rue d'Anjou 49260 Montreuil-Bellay,,,,,,,,,,,,47.127865,-0.143755,139 Rue d'Anjou 49260 Montreuil-Bellay,0.94,housenumber,49215_0312_00139,139,Rue d'Anjou,,49260,Montreuil-Bellay,49; Maine-et-Loire; Pays de la Loire,49215,,,
49260,Centre Social Déclic-PIJ,362 Rue du Général de Gaulle 49260 Montreuil-Bellay,,,,,,,,,,,,47.12738,-0.145588,362 Rue du Général de Gaulle 49260 Montreuil-Bellay,0.94,housenumber,49215_0906_00362,362,Rue du Général de Gaulle,,49260,Montreuil-Bellay,49; Maine-et-Loire; Pays de la Loire,49215,,,
49270,,20 Rue Jfa Chenouard (Drain) 49270 Orée d'Anjou,02 40 98 26 76,https://fr-fr.facebook.com/Centre-socioculturel-Rives-de-Loire-501447309944512/,,,Accompagnement numérique sur les sites internet des partenaires signataires de la convention mais aussi pour certains des permanences physiques,,,,,,,47.339223,-1.2066,20 Rue Jfa Chenouard (drain) 49530 Orée d'Anjou,0.84,housenumber,49069_0254_00020,20,Rue Jfa Chenouard (drain),,49530,Orée d'Anjou,49; Maine-et-Loire; Pays de la Loire,49069,49126,Drain,
49290,Train?¦,4 Rue des Poilus 49290 Chalonnes-sur-Loire,,,,,,,,,,,,47.35206,-0.761805,4 Rue des Poilus 49290 Chalonnes-sur-Loire,0.95,housenumber,49063_1000_00004,4,Rue des Poilus,,49290,Chalonnes-sur-Loire,49; Maine-et-Loire; Pays de la Loire,49063,,,
